bin_center_km,ci_high,ci_low,curve_mean,d111,min_conflict_dist_km,n_in_bin,row_type
,,,,0.0,30.241004353915677,,point
,,,,0.0,30.241004353915677,,point
,,,,0.0,30.241004353915677,,point
,,,,0.0,30.241004353915677,,point
,,,,0.0,30.241004353915677,,point
,,,,0.0,30.241004353915677,,point
,,,,0.0,30.241004353915677,,point
,,,,1.0,30.241004353915677,,point
,,,,1.0,1.7049875149524993,,point
,,,,0.0,1.7049875149524993,,point
,,,,0.0,1.7049875149524993,,point
,,,,0.0,1.7049875149524993,,point
,,,,0.0,1.7049875149524993,,point
,,,,0.0,1.7049875149524993,,point
,,,,1.0,1.7049875149524993,,point
,,,,0.0,83.59514484261526,,point
,,,,0.0,83.59514484261526,,point
,,,,0.0,83.59514484261526,,point
,,,,0.0,83.59514484261526,,point
,,,,0.0,83.59514484261526,,point
,,,,0.0,83.59514484261526,,point
,,,,0.0,83.59514484261526,,point
,,,,0.0,83.59514484261526,,point
,,,,0.0,83.59514484261526,,point
,,,,0.0,83.59514484261526,,point
,,,,1.0,83.59514484261526,,point
,,,,0.0,83.59514484261526,,point
,,,,0.0,83.59514484261526,,point
,,,,0.0,83.59514484261526,,point
,,,,0.0,34.45631757628378,,point
,,,,1.0,34.45631757628378,,point
,,,,1.0,34.45631757628378,,point
,,,,0.0,34.45631757628378,,point
,,,,0.0,34.45631757628378,,point
,,,,0.0,34.45631757628378,,point
,,,,0.0,34.45631757628378,,point
,,,,0.0,34.45631757628378,,point
,,,,1.0,34.45631757628378,,point
,,,,0.0,34.45631757628378,,point
,,,,0.0,34.45631757628378,,point
,,,,1.0,34.45631757628378,,point
,,,,0.0,17.92559159153249,,point
,,,,0.0,17.92559159153249,,point
,,,,0.0,17.92559159153249,,point
,,,,0.0,17.92559159153249,,point
,,,,0.0,17.92559159153249,,point
,,,,0.0,17.92559159153249,,point
,,,,0.0,17.92559159153249,,point
,,,,0.0,17.92559159153249,,point
,,,,0.0,17.92559159153249,,point
,,,,0.0,17.92559159153249,,point
,,,,0.0,8.788023495971697,,point
,,,,0.0,8.788023495971697,,point
,,,,0.0,8.788023495971697,,point
,,,,0.0,8.788023495971697,,point
,,,,1.0,8.788023495971697,,point
,,,,1.0,8.788023495971697,,point
,,,,0.0,8.788023495971697,,point
,,,,0.0,8.788023495971697,,point
,,,,0.0,8.788023495971697,,point
,,,,1.0,8.788023495971697,,point
,,,,0.0,8.788023495971697,,point
,,,,0.0,8.788023495971697,,point
,,,,0.0,8.788023495971697,,point
,,,,0.0,31.72734543612406,,point
,,,,0.0,31.72734543612406,,point
,,,,0.0,31.72734543612406,,point
,,,,0.0,31.72734543612406,,point
,,,,0.0,31.72734543612406,,point
,,,,0.0,31.72734543612406,,point
,,,,0.0,31.72734543612406,,point
,,,,0.0,31.72734543612406,,point
,,,,0.0,31.72734543612406,,point
,,,,1.0,31.72734543612406,,point
,,,,0.0,31.72734543612406,,point
,,,,0.0,31.72734543612406,,point
,,,,0.0,31.72734543612406,,point
,,,,0.0,31.72734543612406,,point
,,,,0.0,31.72734543612406,,point
,,,,0.0,19.632242004053523,,point
,,,,0.0,19.632242004053523,,point
,,,,0.0,19.632242004053523,,point
,,,,0.0,19.632242004053523,,point
,,,,0.0,19.632242004053523,,point
,,,,0.0,19.632242004053523,,point
,,,,0.0,31.67652552526875,,point
,,,,0.0,31.67652552526875,,point
,,,,0.0,31.67652552526875,,point
,,,,0.0,31.67652552526875,,point
,,,,0.0,31.67652552526875,,point
,,,,1.0,31.67652552526875,,point
,,,,1.0,31.67652552526875,,point
,,,,1.0,31.67652552526875,,point
,,,,0.0,14.743843947940288,,point
,,,,0.0,14.743843947940288,,point
,,,,0.0,14.743843947940288,,point
,,,,0.0,14.743843947940288,,point
,,,,0.0,14.743843947940288,,point
,,,,0.0,14.743843947940288,,point
,,,,0.0,14.743843947940288,,point
,,,,0.0,14.743843947940288,,point
,,,,0.0,14.743843947940288,,point
,,,,0.0,14.743843947940288,,point
,,,,0.0,14.743843947940288,,point
,,,,0.0,14.743843947940288,,point
,,,,0.0,14.743843947940288,,point
,,,,1.0,111.13565296552066,,point
,,,,0.0,111.13565296552066,,point
,,,,0.0,111.13565296552066,,point
,,,,0.0,111.13565296552066,,point
,,,,0.0,111.13565296552066,,point
,,,,0.0,111.13565296552066,,point
,,,,0.0,111.13565296552066,,point
,,,,0.0,111.13565296552066,,point
,,,,0.0,111.13565296552066,,point
,,,,0.0,111.13565296552066,,point
,,,,1.0,111.13565296552066,,point
,,,,0.0,32.489986144269075,,point
,,,,0.0,32.489986144269075,,point
,,,,0.0,32.489986144269075,,point
,,,,0.0,32.489986144269075,,point
,,,,0.0,32.489986144269075,,point
,,,,0.0,12.616545173035018,,point
,,,,0.0,12.616545173035018,,point
,,,,0.0,12.616545173035018,,point
,,,,0.0,12.616545173035018,,point
,,,,0.0,12.616545173035018,,point
,,,,0.0,12.616545173035018,,point
,,,,0.0,12.616545173035018,,point
,,,,0.0,12.616545173035018,,point
,,,,1.0,12.616545173035018,,point
,,,,0.0,12.616545173035018,,point
